episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
53,3.793688,0.999901,0.004012,0.841671,107,0.054629,10,1.000000,324,2236,-0.033076,2.071514,1.600619,0.066406,211.801270,39.787346,0.000100
54,3.784187,0.999815,0.004000,0.848662,101,0.048909,10,1.000000,322,2238,-0.051855,1.914667,1.544652,0.062500,211.743134,38.339668,0.000100
55,4.115885,0.999887,0.003941,0.780892,101,0.049896,10,1.000000,287,2273,-0.024305,2.312789,1.665948,0.062500,217.329803,39.460003,0.000100
56,3.810489,0.999838,0.003974,0.836199,100,0.028150,10,1.000000,300,2260,-0.031276,1.912726,1.549612,0.062500,213.211151,38.652000,0.000110
57,3.411132,0.999716,0.004091,0.902637,102,0.022162,10,1.000000,361,2199,-0.043392,1.517840,1.423921,0.066406,208.049286,37.291164,0.000121
58,3.612929,0.999712,0.004000,0.881165,104,0.024292,10,1.000000,361,2198,-0.052641,1.682824,1.483791,0.066406,212.538849,38.211430,0.000133
59,3.556190,0.999714,0.004058,0.894687,104,0.019149,10,1.000000,321,2239,-0.048182,1.659451,1.484928,0.070312,212.989899,38.675163,0.000146
60,3.572318,0.999658,0.004070,0.886219,101,0.021033,10,1.000000,326,2234,-0.048457,1.606152,1.471929,0.066406,214.865677,38.385288,0.000161
61,3.393901,0.999851,0.004125,0.916635,105,0.012292,10,1.000000,342,2218,-0.035313,1.475645,1.437002,0.070312,213.943802,38.146370,0.000177
62,3.537762,0.999899,0.004065,0.899194,101,0.012589,10,1.000000,298,2262,-0.044738,1.575799,1.480656,0.070312,217.232864,39.221672,0.000195
63,3.234444,0.999765,0.004168,0.927809,102,0.007935,10,1.000000,339,2220,-0.042131,1.393519,1.427366,0.074219,215.243073,38.410873,0.000234
64,3.186243,0.999823,0.004074,0.931696,102,0.004391,10,1.000000,333,2227,-0.044378,1.380405,1.435492,0.074219,217.163330,38.708557,0.000281
